,Mes,IdServicio,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,1° mes,3° mes,6° mes,nombre_ss,nombre_establecimiento,nombre_comuna,Prestación
4963,12,14,114308,A0200002,13,13112,7,5,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Rafael,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4964,12,14,114308,A0200001,13,13112,10,8,10,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Rafael,La Pintana,MENORES CONTROLADOS
4965,8,14,114308,A0200002,13,13112,7,5,3,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Rafael,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4966,8,14,114308,A0200001,13,13112,9,14,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Rafael,La Pintana,MENORES CONTROLADOS
4967,12,14,114309,A0200002,13,13112,6,4,5,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Pablo de Rokha,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4968,12,14,114309,A0200001,13,13112,11,7,9,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Pablo de Rokha,La Pintana,MENORES CONTROLADOS
4969,10,14,114308,A0200001,13,13112,13,7,13,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Rafael,La Pintana,MENORES CONTROLADOS
4970,5,14,114308,A0200002,13,13112,6,1,2,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Rafael,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4971,10,14,114308,A0200002,13,13112,5,4,9,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Rafael,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4972,3,14,114309,A0200001,13,13112,11,7,12,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Pablo de Rokha,La Pintana,MENORES CONTROLADOS
4973,9,14,114309,A0200002,13,13112,8,7,10,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Pablo de Rokha,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4974,9,14,114309,A0200001,13,13112,11,13,18,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Pablo de Rokha,La Pintana,MENORES CONTROLADOS
4975,1,14,114317,A0200001,13,13112,14,9,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4976,6,14,114317,A0200002,13,13112,6,3,6,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4977,6,14,114317,A0200001,13,13112,11,9,9,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4978,1,14,114317,A0200002,13,13112,11,4,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4979,9,14,114317,A0200002,13,13112,6,3,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4980,9,14,114317,A0200001,13,13112,12,14,8,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4981,4,14,114317,A0200001,13,13112,11,13,6,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4982,8,14,114317,A0200002,13,13112,6,7,5,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4983,2,14,114317,A0200001,13,13112,14,9,10,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4984,7,14,114317,A0200002,13,13112,3,9,5,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4985,7,14,114317,A0200001,13,13112,11,14,8,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4986,5,14,114317,A0200002,13,13112,9,4,1,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4987,4,14,114317,A0200002,13,13112,4,7,2,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4988,5,14,114317,A0200001,13,13112,14,12,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4989,2,14,114317,A0200002,13,13112,8,7,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4990,8,14,114317,A0200001,13,13112,9,16,16,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4991,3,14,114317,A0200001,13,13112,13,16,8,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4992,3,14,114317,A0200002,13,13112,5,11,2,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4993,10,14,114317,A0200002,13,13112,4,6,8,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4994,10,14,114317,A0200001,13,13112,13,13,12,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4995,11,14,114317,A0200002,13,13112,4,4,5,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4996,11,14,114317,A0200001,13,13112,11,6,10,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4997,12,14,114317,A0200002,13,13112,7,4,2,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,LACTANCIA MATERNA EXCLUSIVA
4998,12,14,114317,A0200001,13,13112,9,11,8,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santo Tomás,La Pintana,MENORES CONTROLADOS
4999,5,14,114328,A0200002,13,13131,10,8,9,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5000,5,14,114328,A0200001,13,13131,19,15,12,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5001,11,14,114328,A0200002,13,13131,7,4,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5002,11,14,114328,A0200001,13,13131,9,5,9,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5003,3,14,114328,A0200002,13,13131,6,4,8,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5004,12,14,114328,A0200002,13,13131,2,2,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5005,12,14,114328,A0200001,13,13131,5,8,6,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5006,3,14,114328,A0200001,13,13131,10,6,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5007,2,14,114328,A0200002,13,13131,2,1,2,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5008,2,14,114328,A0200001,13,13131,2,2,2,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5009,4,14,114328,A0200001,13,13131,9,8,8,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5010,4,14,114328,A0200002,13,13131,6,6,6,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5011,1,14,114328,A0200001,13,13131,3,4,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5012,1,14,114328,A0200002,13,13131,3,4,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5013,10,14,114328,A0200001,13,13131,6,12,13,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5014,7,14,114328,A0200001,13,13131,10,13,15,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5015,6,14,114328,A0200001,13,13131,9,11,9,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5016,7,14,114328,A0200002,13,13131,9,12,9,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5017,10,14,114328,A0200002,13,13131,2,10,9,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5018,6,14,114328,A0200002,13,13131,6,7,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5019,9,14,114328,A0200002,13,13131,8,7,11,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5020,9,14,114328,A0200001,13,13131,9,7,16,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5021,8,14,114328,A0200002,13,13131,3,1,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5022,8,14,114328,A0200001,13,13131,5,2,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Poetisa Gabriela Mistral,San Ramón,MENORES CONTROLADOS
5023,1,14,114307,A0200002,13,13131,11,20,5,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5024,1,14,114307,A0200001,13,13131,12,23,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,MENORES CONTROLADOS
5025,2,14,114314,A0200002,13,13131,8,4,5,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,LACTANCIA MATERNA EXCLUSIVA
5026,2,14,114314,A0200001,13,13131,11,7,10,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,MENORES CONTROLADOS
5027,5,14,114314,A0200002,13,13131,5,8,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,LACTANCIA MATERNA EXCLUSIVA
5028,9,14,114307,A0200002,13,13131,20,10,10,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5029,9,14,114307,A0200001,13,13131,21,14,16,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,MENORES CONTROLADOS
5030,5,14,114314,A0200001,13,13131,9,13,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,MENORES CONTROLADOS
5031,6,14,114714,A0200002,13,13131,2,1,1,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5032,4,14,114314,A0200001,13,13131,10,11,9,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,MENORES CONTROLADOS
5033,8,14,114714,A0200002,13,13131,,1,,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5034,8,14,114714,A0200001,13,13131,,1,,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,MENORES CONTROLADOS
5035,10,14,114314,A0200001,13,13131,6,8,11,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,MENORES CONTROLADOS
5036,10,14,114307,A0200002,13,13131,16,7,10,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5037,10,14,114307,A0200001,13,13131,18,11,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,MENORES CONTROLADOS
5038,10,14,114314,A0200002,13,13131,3,4,8,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,LACTANCIA MATERNA EXCLUSIVA
5039,4,14,114307,A0200002,13,13131,12,13,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5040,7,14,114714,A0200001,13,13131,1,2,2,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,MENORES CONTROLADOS
5041,7,14,114714,A0200002,13,13131,0,2,1,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5042,3,14,114314,A0200002,13,13131,6,5,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,LACTANCIA MATERNA EXCLUSIVA
5043,3,14,114314,A0200001,13,13131,11,12,8,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,MENORES CONTROLADOS
5044,9,14,114314,A0200002,13,13131,3,4,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,LACTANCIA MATERNA EXCLUSIVA
5045,9,14,114314,A0200001,13,13131,7,7,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,MENORES CONTROLADOS
5046,2,14,114307,A0200001,13,13131,19,8,17,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,MENORES CONTROLADOS
5047,4,14,114714,A0200002,13,13131,1,3,2,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5048,4,14,114714,A0200001,13,13131,2,5,4,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,MENORES CONTROLADOS
5049,1,14,114314,A0200001,13,13131,13,7,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,MENORES CONTROLADOS
5050,2,14,114714,A0200002,13,13131,,,,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5051,2,14,114714,A0200001,13,13131,,,1,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,MENORES CONTROLADOS
5052,1,14,114314,A0200002,13,13131,6,4,6,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,LACTANCIA MATERNA EXCLUSIVA
5053,3,14,114307,A0200001,13,13131,16,17,13,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,MENORES CONTROLADOS
5054,1,14,114714,A0200002,13,13131,1,1,1,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5055,1,14,114714,A0200001,13,13131,4,1,2,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,MENORES CONTROLADOS
5056,4,14,114307,A0200001,13,13131,16,20,5,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,MENORES CONTROLADOS
5057,8,14,114314,A0200002,13,13131,4,7,6,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,LACTANCIA MATERNA EXCLUSIVA
5058,8,14,114314,A0200001,13,13131,8,12,10,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,MENORES CONTROLADOS
5059,3,14,114714,A0200002,13,13131,2,1,1,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5060,6,14,114314,A0200001,13,13131,6,7,9,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,MENORES CONTROLADOS
5061,3,14,114714,A0200001,13,13131,1,2,3,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,MENORES CONTROLADOS
5062,2,14,114307,A0200002,13,13131,12,4,12,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5063,7,14,114314,A0200002,13,13131,8,3,6,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,LACTANCIA MATERNA EXCLUSIVA
5064,7,14,114314,A0200001,13,13131,14,9,13,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,MENORES CONTROLADOS
5065,5,14,114307,A0200001,13,13131,11,17,10,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,MENORES CONTROLADOS
5066,11,14,114714,A0200001,13,13131,1,2,1,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,MENORES CONTROLADOS
5067,11,14,114714,A0200002,13,13131,1,1,1,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5068,3,14,114307,A0200002,13,13131,14,10,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5069,12,14,114307,A0200002,13,13131,21,18,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5070,12,14,114307,A0200001,13,13131,26,24,13,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,MENORES CONTROLADOS
5071,6,14,114307,A0200002,13,13131,10,8,6,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5072,7,14,114307,A0200002,13,13131,20,27,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5073,6,14,114307,A0200001,13,13131,12,10,6,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,MENORES CONTROLADOS
5074,6,14,114314,A0200002,13,13131,4,7,5,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,LACTANCIA MATERNA EXCLUSIVA
5075,6,14,114714,A0200001,13,13131,2,1,3,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,MENORES CONTROLADOS
5076,4,14,114314,A0200002,13,13131,9,6,4,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),San Ramón,LACTANCIA MATERNA EXCLUSIVA
5077,7,14,114307,A0200001,13,13131,21,29,10,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,MENORES CONTROLADOS
5078,9,14,114714,A0200002,13,13131,1,,,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5079,9,14,114714,A0200001,13,13131,4,1,1,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,MENORES CONTROLADOS
5080,8,14,114307,A0200002,13,13131,13,17,8,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5081,8,14,114307,A0200001,13,13131,13,17,11,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,MENORES CONTROLADOS
5082,5,14,114714,A0200002,13,13131,1,,2,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,LACTANCIA MATERNA EXCLUSIVA
5083,5,14,114714,A0200001,13,13131,1,,3,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Modelo,San Ramón,MENORES CONTROLADOS
5084,5,14,114307,A0200002,13,13131,9,11,7,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Bandera,San Ramón,LACTANCIA MATERNA EXCLUSIVA
